,type,category,review,star
1646,에어팟프로,별점,"배송 상품 둘다 100프로 만족합니다 !!! 금요일날 주문해서 주말 끼고 월요일에나 도착하지 않을까 생각했는데 토요일에 바로 와서 좋았어요
그리고 제조일자도 따끈한 21년 1월 상품이더라구요 많이 파시고 번창하세요~^^",평점5
1647,에어팟프로,별점,룰루~ 넘 좋아요 저렴하게 잘 산거같아요ㅎㅎ 제조년월도 2021년 2월이네요 야호 아주 맘에 들어요! 노캔 기능도 굳 헤드폰도 아닌데 주변 소음 잡아주는게 신기하네용! 공부할때 아주 유용하겠어요 좋은 제품 감사합니당!!,평점5
1648,에어팟프로,별점,노캔의 신세계를 느끼고 싶으면 당장 구매하세요! 공홈에서 사는것보다 살짝 불안하기는 하지만 그래도 5만원 정도 싸게 샀고 양품이라서 만족하면서 사용중입니다! 오래오래 써줄게~~,평점5
1649,에어팟프로,별점,평소에 에어팟을 잘쓰던 저는 일자리에 출근을 할때나 퇴근할때 학교갈때 심지어는 집에서 잘때마저 사용을 했었는데 고장이 나서 기왕이면 좋은 것을 사자라는 생각이 문득 들었습니다. 덕분에 싸게 사서 잘쓰고 있습니다,평점5
1650,에어팟프로,별점,"카카오선물하기에서 세일하는것을 보고 눈이 뒤집혔으나 계산해보니 ( 현대카드 할인받고) 홈앤쇼핑에서 더 싸게주고 산게 맞았어요^^
저는 21년 5월것이 왔구요, 우체국 택배로 바로",평점5
1651,에어팟프로,별점,아들 선물용으로 구입했는데...너무너무 좋아합니다~ 1쓸때 자꾸 끊긴다고 짜증냈었는데...완전 신세계라고 하네요. 프로라 다르네요. 귀에도 잘 맞구요^^ 가격이 조금만 더 착하면 좋겠습니다~ 좋은 제품 많이 만들어주세요~,평점5
1652,에어팟프로,별점,에어팟2세대 계속 쓰고 있다가 결국 바꾸게 됐어요 무엇보다도 노캔 기능이 추가된게 제일 좋네요 완전히 차단되진 않지만 그래도 온전히 노래소릴 들을 수 있어서 좋아요 정품등록도 바로 했어요,평점5
1653,에어팟프로,별점,"조금 비싸도 애플공식샵에서
구입하고싶어서 했어요^^
제품 이상 없이 잘 받았구요
다만 주문 날짜로 제품등록이 안되서
전화로 해결했습니다~
영수증까지 보내달라 하셔서 좀 번거로웠지만 무사히 마쳤습니다^^",평점5
1654,에어팟프로,별점,에어팟프로 사고싶다 ! 근데 비싸다... 하고 있었는데 당근에 올라오는 가격보다도 싸게 구매했네요 ^^ 그래서 만족 스럽습니다. 기기야 뭐 좋고 정품등록까지 금방 끝냈네요~! 좋은기회에 줍줍해서 만족합니다. ^^,평점5
1655,에어팟프로,별점,"괜히 이상한 곳에서 사서 의심할 바에야 여기서 사야겠다 싶었어요 에어팟 1세다로 버티다 왔는데 좋네요...ㅋㅋㅋ
음질이 크게 달라진진 무르겟고 배터리 오래 가는 것 부타 좋아요ㅠ",평점5
1656,에어팟프로,별점,"배송은 빠르게 받았고 리뷰글들 다 읽어보고 그래도 공홈이니까 하고 샀는데 역시나 4월...
뽑기운이 나빴다고 하기엔 불량제품이었고 결국 as센터 가서 교환했습니다",평점5
1657,에어팟프로,별점,"삼성은 아직 무선이어폰에서는 아이폰에 안 된다.
버즈 라이브 쓰다가 갈아 탔더니
심지어 폰이 갤럭시인데도 사용감 박살나게 차이난다
에어팟 프로 쓰고 내 삶이 바뀌었다 ㅋㅋ 강추!",평점5
1658,에어팟프로,별점,배송 정말 빨라요 산지 하루도 안되서 발송해주셨네요 애플이라길래 직영?인줄 알았는데 아닌가봐요 그래도 싸게 사서 좋아요 정품등록 됐어요 21년 1월 제조한 상품이네요 잘쓸게요,평점5
1659,에어팟프로,별점,좋아요! 줄이어폰 폰 살 때 같이 들어있는 거 쓰다가 3년 가까이 쓰고 망가져서 구매했는데 사람들이 많이 쓰는 이유가 있었네요! 노이즈캔슬링 효과 어떻게 개발한 건지 신기하네요 :0,평점5
1660,에어팟프로,별점,나름 고가제품이라 아무데서 사기 불안해서 좀더 비싸도라도 공식애플스토어 에서 샀습니다 ㅎㅎ 하자 없이 잘와서 좋구요 역시 노이스 캔슬링 대박입니다. 소니꺼 보다 훨씬좋네요,평점5
1661,에어팟프로,별점,"정품이라 믿고 샵에서 주문해서 이제 사용할려고 케이스를 확인해보니 뒷면부분에는 기스가 나있고 스티거 부분은 사용을 한 것으로 보이는 털 종류 오염물질이 묻혀 있습니다.
비싼 값에 주문했는데 실망이 너무 큽니다.",평점5
1662,에어팟프로,별점,"박스에 올줄 알았는데 ㅋ 뾱뾱이에 와서 당황했지만 그래도 튼튼하게 포장해서 왔습니다
고객센터 응대도 좋았고 프리스비는 만족합니다

다만 프로 자체 제품이 맘에 안드네요 ㅋㅋ",평점5
1663,에어팟프로,별점,필요성 그닥 못 느끼다 누워서 tv앱 이나 넷플 보다 잠드는데 새벽에 깨면 이어폰 줄 목에 칭칭이라 구매 해 봤어요. 좋아요. 저한텐 s이 더 쳔한 것 같아 팁 바꿨내요,평점5
1664,에어팟프로,별점,뽁뽁이를 두겹이나 잘 감아서 안전하게 보내주셨어요배송은 익일 바로 도착하였습니다!노트에 연결해서 사용중이라 조금 불편하지만노이즈캔슬링성능은 최고네요,평점5
1665,에어팟프로,별점,이전 에어팟 시리즈는 귀가 아파서 오래 못끼고 있었는데 커널형으로 나와서 너무 반가웠어요 마침 프리스비에서 세일까지 해서 합리적인 가격에 잘 구매했습니다~,평점5
1666,에어팟프로,별점,"배송이 느릴 줄 알고 케이스를 여유있게 보고있었는데
금방 와서 좋았어요
노이즈 캔슬링도 좋네요
통화 품질도 아주 좋습니다... 도로 주변에서 통화를 해도 주변 잡음 제거가 잘 되어서 상대방에게 잘 전달됩니다.",평점5
1667,에어팟프로,별점,생각보단 노이즈캔슬링이 기대를 너무해서 그런지 조금 그랬는데 쓸만해요! 추천드립니다... 근데 저는 차멀미가 조금 있어서 그런지 모르겠지만 버스같은곳에서 노캔하고 핸드폰하면 울렁거리네요ㅠㅠ,평점5
1668,에어팟프로,별점,재포장 된 느낌 때문에 너무 찝찝하네요. 여분의 폼팁에 귀지 같은 게 딱지처럼 붙어 있있고 본체에는 섬유 보푸라기들이 있었어요. 마감도 별로라 별 하나 줍니다.,평점5
1669,에어팟프로,별점,"먼저 통화시 잡음부분이 없고, 음악 듣을때 소리가 좋으며, 현재 충전상태를 휴대폰에 나타나는 정말 생일선물로 받았지만 아주 좋습니다. 가격대비 성능 우수하다",평점5
1670,에어팟프로,별점,"스몰 사이즈가 작아 아프다고 하던데 사람마다 다른것 같아요. 여자 체구 162인데 저한테는 스몰도 크네요.
깊숙히 들어가 안정감은 있는데 마스크를 벗을때 빠져서 당황스러웠어요.",평점5
1671,에어팟프로,별점,"일단은 커넬형 중에서 착용감은 매우 좋은편
그럼에도 불구하고 야간의 답답함은 어쩔수 없더라구요
그리고 밸런스도 저는 살짝 안 맞는 느낌
사시기전 꼭 착용해 보시고 구매하세요",평점5
1672,에어팟프로,별점,내년에 다음세대 나온다고 하는데 지금이 제일 저렴한 상태인것 같아 구매했습니다. 물건은 뭐 닳고 닳도록 검증받은 제품이라 최고구요. 배송 빠르게 와서 감사했습니다. 참고로 21년 3월 생산분 받았네요.,평점5
1673,에어팟프로,별점,"에어팟2세대 쓰고 있었는데, 가격이 좀 낮아진 듯하여 충동적으로 질렀습니다.. 노캔이 100% 수준은 아니지만 훌륭합니다.
고무팁이 살짝 이전버전에 비해 이물감이 있긴하지만 금새 적응되네요...",평점5
1674,에어팟프로,별점,"지방인데 하루만에 왔어요. 배송이 엄청 빨라서 좋았습니다. 제품은 음악품질, 통화품질 등 성능이 좋아요. 노이즈캔슬링이어서 좋은 반면에 도보로 다닐땐 조심해야할것 같아용~~~",평점5
1675,에어팟프로,별점,"제조년일도 좋은 걸로 보내주시고,
문제없이 잘 되네요. 그동안 왜 안 샀나 싶을 정도.
노이즈캔슬링 기능 진짜 너무 좋네요!!
지문이 묻는 게 단점인데 얼른 케이스 씌워줘야겠습니다.",평점5
1676,에어팟프로,별점,편하고 소리도 잘 들리고 노이즈 캔슬링 완벽했어요 하지만 에어팟 2세대에서 넘어 가려니 적응이 안돼요.. 아 그리고 뜯고 바로 약간 페인트? 냄새가 나서ㅠㅠ 하루 정도 안쓰고 쓰니까 사라졌어요,평점5
1677,에어팟프로,별점,"배송도 빨랐고, 상품도 이상없어서 만족스런 구매가 되었네요^^ 에어팟프로 가격이 좀 있어서 고민했었는데, 이곳에서 좀더 저렴하게 구매해서 좋아요~ 다들 왜사는지 알겠더라구요^^ 편하고 음악듣는것도 너무 좋아요~",평점5
1678,에어팟프로,별점,상품 자체늣 신기할 정도로 넘 좋아요.소리 특히나 ㅎㅎ깜놀 어케이리되지 사용해봐야 아실듯 근데요.안에 먼지가 많아서 사용감 있는거같이 기분이 매우 나빴어요.그거 빼고는 매우 만족합니다.,평점5
1679,에어팟프로,별점,물량 부족해서 못사다가 이번에 구입 성공! 요즘은 웃돈 주고 사던데 그래도 원가에서 만원 할인 받고 사서 만족스러워요 에어팟 노이즈캔슬링 신세계~ 잘 쓸게요,평점5
1680,에어팟프로,별점,"신세계네요~ 노이즈캔슬링 기능 때문에 비싼금액이에도 에어팟 프로로 구매했어요
다만 안드로이드폰과 쓰는데, 에어팟 착용하고 버튼 누를때 좌우 동작이 가끔씩 안 맞는 상황이 발생합니다",평점5
1681,에어팟프로,별점,"기존 애플 이어폰에 익숙했었어요. 그러다 프로의 커널형 사용해서 사실 적응하기 어려웠네요.
두통도 있는거 같고 답답했어요. 그런데 한달뒤에는 이것만큼 편한게 없네요.
저의 분신 입니다!",평점5
1682,에어팟프로,별점,"일단 가격!! 이상한 소규모 보따리 판매자도 아니구 무려 프리스비에서 이 가격에😍
감도옹 입니다. 코스트Co보다 싸기 있귀 없귀!
제품은 당연 좋구요.
함께 산 악세사리도 좋아요.",평점5
1683,에어팟프로,별점,제조연월때문에 공식 스토어에서 구매했고 예약판매로 기다렸다가 수령했습니다! 20년도 10월꺼로 제대로왔고 이상없이 작동합니다! 남친선물로 준비했는데 너무 좋아하네요^^,평점5
1684,에어팟프로,별점,처음엔 불편해서 2를 계속 쓸걸 후회 했었는데 지금 2주 사용한 뒤에는 생각이 바껴서 너무 만족스럽네요. 운동할때나 대중 교통을 이용할때 노이즈캔슬링 없이는 이제 못쓸거같아요ㅜㅜ 만족 대만족입니다,평점5
1685,에어팟프로,별점,아들생일선물인데 할인해서 빨리샀어요~혹시 늦게 배송될까 걱정했는데 넘 빨리 다음날 도착~아들이 불량없이 잘된다네요~이어폰기능이 바깥잡음도 잡고 음량을 깨끗하고 듣게해준다고 넘넘 좋아하네요^^,평점5
1686,에어팟프로,별점,좋네요 좋은데 30만원짜리 음질구별할 귀가 아니라서 딱히 크게 좋은건 잘 모르겠어요 기대를 많이해서그런지 그냥 평범합니다 노이즈캔슬링도 해보니 점심시간에 켜놓고 자긴좋을거같네요,평점5
1687,에어팟프로,별점,인강듣는 고등학생아들에게 선물했는데 성능이 아주 좋다고 하네요 배송도 엄청 빠르고 제조일자 21년 4월이라서 더 좋았습니다 노트북이 삼성인데 연동독는 어플이 있어서 사용가능하네요,평점5
1688,에어팟프로,별점,"전에 쓰던게 뱅앤 올룹슨 e8제품이었는데
한 이년 사용하고 나니 배터리가 금방 닳더라구요.
노이즈캔슬링 기능이 탐나서 눈여겨보고 있었는데
고민끝에 겸사겸사 바꿨습니다!
배송도 엄청 빠르고 만족도 높게 잘 사용중입니다!",평점5
1689,에어팟프로,별점,"5차 예약했는데 딱 11일만에 받았네요. 꽤 오래 걸렸어요.
제품이야 노캔이 생명이니 두말나위없이 좋아요 이거 쓰다 2세대는 못쓰겠더군요. 그만큼 만족스러워요.",평점5
1690,에어팟프로,별점,"고민 했는데 사길 잘 했다는 생각이 듭니다.
통화가 많아 구매했는데 상당히 먼거리까지도 끊김없이 잘 들리고 노이즈캔슬링 기능이 정말 뛰어 납니다.
포장도 뽁뽁이에 박스로 안전하게 하루만에 빨리 왔어요!",평점5
1691,에어팟프로,별점,우와 노캔하니깐 외부의 소음이 70~80 정도 차단되서 엄청신기했어요 아이폰이랑도 잘 연결되서 페어링하기 쉬었습니다. 운동할때 열심히 뛰어도 귀에서 안빠지고 좋은것같아요!!,평점5
1692,에어팟프로,별점,사람 많은 지하철에서는 소리 끊김 발생하구요 노이즈 캔슬링 기능 이용하면 편두통 생겨요ㅠㅠ 그치만 노캔 기능 너무 좋아서 끊을 수가 없네요 제품 컨디션도 아주 좋았습니다~!,평점5
1693,에어팟프로,별점,"아직 배송받기전이지만 할인된 가격에 구입해서
좋았고 기대가 됩니다. 그동안 에어팟2 쭈욱 쓰다가 프로 출시된지 일년만에 바꾸는건데 생각했던만큼 만족했으면 좋겠습니다.",평점5
1694,에어팟프로,별점,노이즈 캔슬링 기능 엄청 좋네요 ㅎ. 배송도 그럭저럭 빨랐던거 같아요. 더 저렴한곳 많지만 정품이라고 확실하게 말하진 않길래 그냥 여기서 샀어요. 잘쓸게요~,평점5
1695,에어팟프로,별점,에어팟프로 기능은 말로 할 것도 없고 정품여부도 공식 애플스토어에서 구매한거라 가품일까 걱정도 안됐네요. 배송도 빠르고 포장도 예쁘게 잘 되어서 왔어요!,평점5
1696,에어팟프로,별점,"품질은 마음에 듭니다 노이즈캔슬링 기능 끝내줘요
근데 예약구매여서 그런지 배송이 많이 느리네요 공홈보단 빠르긴 한데 출고까지 걸린 시간이 너무 길었어요",평점5
1697,에어팟프로,별점,블루투스 페어링도 잘되고 노이즈캔슬링 기능도 참 좋네요. 음질은 딱 기존에 번들이어폰하고 같다고 생각하시면 됩니다. 다만 홈페이지 정품등록이 안되네요. 해결부탁드려요.,평점5
1698,에어팟프로,별점,정품샵에 배송속도도좋았습니다. 선물한거여서 받은사람도무척마음에들어하네요. 켜자마자 자동인식된다고하니 역시프로구나싶었습니다. 노이즈캔슬링기능이너무좋아서 옆사람말하는것도안들립니다.,평점5
1699,에어팟프로,별점,"배송양호했구요
써보니 제품 너무좋네요
브라기프로와 비교했을때 음질은 떨어지고 주변음 허용은
너무자연스러워서 브라기보다 훨 좋았어요
또한 노캔은 드라마틱한수준은 아닙니다 쏘쏘.
총평 별넷",평점5
1700,에어팟프로,별점,"2020년 10월제품으로 잘 받았습니다.
다만 스마트픽업시 편의점에도 도착했고 저도 교환권 문자를 받았는데
계속 입고가 안됐다고 떠서..전산상으로 빠르게 업데이트가 안된건지 ...
그게 잠시 불편했어요~",평점5
1701,에어팟프로,별점,"3차 예약 한건데 운이 좋았던건지 금요일 밤에 주문해서 월요일 오후에 받았네요!
출시 전 사전예약 놓쳐서 할인가로 살 기대도 못했다가 좋은 기회로 구입하게 되어 대만족 입니다!
게다가 배송도 넘나빨라서 행복하네요",평점5
1702,에어팟프로,별점,음질은 굿 음악듣기 딱좋아노이즈 해놓고 나혼자만의 시간을 갖아봤어요~단점은 통화품질바람소리나 주변이 시끄러우면 안들린다 ㅎㅎ통화할때 편하게 이어폰끼고 하는건데 잘안들려서 ㅋ불편하네요,평점5
1703,에어팟프로,별점,생산월도 좋고 배송도 빨랐어요. 하도 이런저런얘기가 많아서 걱정이많았는데 다행히좋은제품받았네요. 딸아이 받자마자 써보더니 노이즈캔슬링 신기하다고 엄청좋아하네요.,평점5
1704,에어팟프로,별점,에어팟 1세대 쓰다가 넘어왔는데 대대대만족이에요노이즈캔슬링을 맨처음 경험할땐 이게 뭐그렇게 대단한 기능길래 했는데.. 버스안에서 빼는 순간 엄청 놀람...!! 이제 없으면 안되는 생활 필수품이에여,평점5
1705,에어팟프로,별점,"빠른배송.
최고예요.
한개사서써보고 너무마음에들어서 와이프도 사줬습니다.
갖고싶은 노이즈캔슬링에 음질적당함과 통품. 브랜드가치까지 모든걸 다 갖췄어요",평점5
1706,에어팟프로,별점,가존에 에어팟 썼었눈데 귀구멍이 작아 ㅠㅠ 자쥬 빠지고 좀 불편해서 이번에 프로 나왔길래 바로 구매했어용^^ 착용 해보니 너무 편하더러구요^^ 정말 짱!!!,평점5
1707,에어팟프로,별점,"남자친구 생일선물 고민 많이 하다가 혹시라도
진품이 아니면 어쩌나하고 의심병 ㅎㅎ,,
근데 진짜 잘 구매한것같아요
너무 만족입니다 얼른 전달해주고싶네요!!",평점5
1708,에어팟프로,별점,연휴가 겹쳐서 5일만에 받았지만저렴하게 잘샀어요공식인증점이라고 해도 약간 불안한 마음 있었는데애플 공홈에 등록도 잘되네요 잘 사용하겠습니당 노캔 짱,평점5
1709,에어팟프로,별점,"10월 제조 상품이고 특가에 사서 포인트 돌려받는거까지 생각하면 체감가 18만원정도에 구매한거 같아요
노이즈캔슬링때문에 프로로 산건데 사길 잘했어요 ㅋㅋ",평점5
1710,에어팟프로,별점,에어팟프로라 귀에 착용감이 에어팟과 차이가 있네요. 아이폰11과도 궁합이 딱 맞는듯합니다. 콩나물의 업그레이드버젼이라 만족스럽네요. 현존하는 블투이어본중 통화음이 가장 잘 들리는 제품이지요.,평점5
1711,에어팟프로,별점,노이즈캔슬링 대박.. 소니꺼 쓰다가 케이스 분실해서 에어팟 프로를 샀는데 만족스럽네요. 음질은 그냥저냥.. 충전기 어뎁터가 없어서 애플 사용자가 아니라면 충전기는 별도로 구매하셔야 될듯,평점5
1712,에어팟프로,별점,"별 5개가 모자를 정도로 좋습니다...🤭
노이즈캔슬링 없이 어떻게 살았는지 모르겠어요...
정말 후회없는 소비 중 하나 입니다🙌🏻
살지말지 고민이신 분들은 꼭 사세요.....!!",평점5
1713,에어팟프로,별점,주변에서 노캔 좋다는 말 많이 들어도 써 본 적이 없어서 어떨지 궁금했는데 확실히 다르긴 하네요 좋아요 4월 제품 받아서 약간 아쉽긴 하지만 그래도 잘 쓸 것 같아요 감사합니다,평점5
1714,에어팟프로,별점,"잠실 월드몰 3층 하이마트에 스마트픽 신청해서 받았는데 어디로 가야할지 안내도 없고, 애플 제품 파는 willy's 매장은 바로 앞에 있고...어디서 받아야 할 지 혼란스러웠습니다. 안내가 있으면 좋겟어요.",평점5
1715,에어팟프로,별점,빠른시간안에 배송되어왔어요! 애플 공식홈페이지에서 각인서비스받아서 살까하다가 어차피 케이스 끼우고 그러면 각인보이지도 않을거같아서 좀더 싼가격에 여기서 구입했네요! 잘쓰겠습니다 :)),평점5
1716,에어팟프로,별점,노이즈 캔슬링 기능 정말 광고에서 처럼 완벽차단이네요.처음 몇일은 귀가 좀 아팠어요. 때론 그냥 일반 에어팟이 나은것같기도 해요.근데 몰입도는 높아져요!,평점5
1717,에어팟프로,별점,"고민만하다가 29센티에서 판매하는걸 보고 구매했어요! 말이 필요없죠 노이즈캔슬링도 최고고, 일하는게 굉장히 편해졌어요. 이어폰을 귀에 꽃고 빼는것만으로도 인식이 되다니 짱이네요",평점5
1718,에어팟프로,별점,정품 등록도 빠르게 되구 좋아용❤️❤️ 뭐 묻은 것두 없이 깔끔하고 완전 뽑기 당첨!! 2세대랑 고민하다 한 번 산 거 좋은 거 사서 오래 쓰는 게 좋을 것 같아서 프로 산 건데 후회없을듯요💚❤️,평점5
1719,에어팟프로,별점,배송도 2일을 넘지 않고 빨리 와서 기다리는 시간이 너무 행복했고 혹시나 흠집이 있으면 어떡할까 걱정 많이 했는데 포장이 꼼꼼하게 되어 있어서 좋았습니다,평점5
1720,에어팟프로,별점,집앞에 그냥 던져두고 가면어떻합니까 사람기분 나쁘게 이게 어쩌다 1~2번이면 이해를 하겠는데 매번 그러시면 열받습니다 택배기사 인성에 문재가있나......,평점5
1721,에어팟프로,별점,에어팟 1세대 사용하다배터리가 너무 빨리 소진되어서프로로 갈아탔어요노이즈 캔슬링이 더 훌륭한 제품은 많지만애？은 여윽시 갬성이기에 바로 가죽케이스입혀주었어요~,평점5
1722,에어팟프로,별점,"한달이 훨씬 넘은 지금 문제없이 잘 사용중입니다.
10월제조품이 아니라 처음 받았을땐 기분이 좀 찜찜하고 안좋았었는데 양품이네요.

업무때문에라도 이어폰을 자주 사용해야하는데
역시 믿고쓰는 에어팟입니다👍🏻",평점5
1723,에어팟프로,별점,갤10이라 문제가 많을거라 생각했지만 사고 싶어서 샀어요. 근데 각오를하고 사서그런지 크게 문제되는거 없고 가끔 소리작고 그러면 그냥 케이스에 한번 넣고빼면 끝이라 아직까진 후회안하고 너무 잘쓰고있어요,평점5
1724,에어팟프로,별점,갤럭시3개.아이폰1개.각 해당 폰에 맞춰 무선 이어폰 사용 중인데삼성 흥해라 응원하는 삼엽충?이지만애플 왜케 이쁘고 하앍.앱등이 중딩이다 바꾸고 있음애플은 간지이자 갬성,평점5
1725,에어팟프로,별점,"아주 좋아요.
근데 끼고 운동하는데 한쪽만 들려서 다시 셋팅해서 하니깐 잘 되더라고요
제조년월이 5월이여서 좋으나 제조국가가 중국이라는 점이 아쉬워요
하자 없이 잘 사용ㅎㅏ면 되겟죠?",평점5
1726,에어팟프로,별점,딸아이 공부한다고 구매했는데 올~~노이즈켄슬링 기능 대박이네요. 100% 안들리는건 아니지만 생활 소음은 찬단되요. 음질과 디테일은 말할 필요가 없지요!,평점5
1727,에어팟프로,별점,아들이 가지고 싶어해 고르다가 샀는데 음감도 좋고 주문하고 하루만에 왔어요. 좋은 제품 잘샀습니다. 오래사용하려고 케이스도 사서 끼웠더니 더 이쁘네요.,평점5
1728,에어팟프로,별점,지인 에어팟 프로와 비교하면 노이즈 캔슬링 기능이 떨어지는데 그럭저럭 쓸만해서 그냥 쓰고 있어요 배송도 괜찮고 가격도 저렴하고 전반적으로 만족합니다,평점5
1729,에어팟프로,별점,"딸 크리스마스선물로 사줬어요
엄마는 4만원짜리 브리츠이어폰 쓰는데ㅠ
딸이 엄청 좋아하네요
제품에 관해선 말할필요가 있을까요~
뭐~ 써보지도 않았지만ㅎㅎ",평점5
1730,에어팟프로,별점,. 중국에서 오는거 아니라 배송 빠르고애플정품인증서까지 만족합니다.할인받아서 해외직구보다 저렴한 가격이네요.자꾸잃어버려서 이번엔 오래 썼으면해요,평점5
1731,에어팟프로,별점,G사이트에서 3주를 기다리다가 판매자랑 싸우고 취소하고 바로 질렀습니다 하루만에 오는거를 지금까지 뭐한거지 싶지만 여기서 빨리 받아보니 더 기쁘네요,평점5
1732,에어팟프로,별점,"제품 21년 1월달걸로 왔고 정품등록 바로 되네요 에어팟1, 2만 써오다가 이번에 프로로 바꾸게 되었는데 노이즈캔슬링 대박입니다 진작에 바꿀걸 후회하고 있습니다 양쪽 모두 하자 없이 기능 잘 되네요 감사합니다 대박나세요^^",평점5
1733,에어팟프로,별점,"받고나서 바로 다음날부터 오른쪽 한쪽만 한번씩 연결이 갑자기 끊기고, 한번씩 또 그래요. 배터리도 충분한데. 그래서 센터갈까 마음먹으면 또 괜찮습니다. 5번 넘어가면 가보려구요, 기기 자체는 좋아요.",평점5
1734,에어팟프로,별점,"21년 상품으로 2일만에 배송되서 깜짝 놀랐어요.고3
딸아이 생일선물로 준비해봤네요.예민한 아이라서 야자할때나 독서실 옆사람 방해안받고 공부할수 있어서 너무 좋은 상품입니다.너무너무 좋아하는 모습에 흐믓하네요.",평점5
1735,에어팟프로,별점,할인적용해서 저렴하게 구입 하였습니다. 배송 매우 빨리 와서 받아보고 매우 만족스러웠어요. 제품 이상 없고 사운드 너무 좋아요. 노이즈캔슬링 효과도 좋고 통화룸질도 굿이에요. 아주 대만족입니다.,평점5
1736,에어팟프로,별점,에어팟.. 너무 좋아요 버스 안에서 노이즈 캔슬링 하면 진짜 행복합니다. 고민하규 계시면 다들 꼭 사세요 진짜 삶의 질 이렇게 향상될 수 없어요.. 애플 케어도 함께 구매 하시는 걸 추천드립니다!,평점5
1737,에어팟프로,별점,에어팟 2세대 무선충전 쓰다가 노이즈 캔슬링 때문에 프로로 바꿨는데 가격은 많이 비싸졌지만 엄청 좋네요! 배송 어청 빠르고 선물용으로 안성맞춤 입니다^^,평점5
1738,에어팟프로,별점,"역시 공홈에서 사길 잘했다 싶네요.
예약구매라고해서 이번주말까지는 기다려볼 생각했는데 지금 도착했네요.
제조도 10월이라 걱정안해도 되고 care도 같이 신청해서 혹시나 모를 수리도 걱정 없을듯..",평점5
1739,에어팟프로,별점,갤럭시 유저로 버즈 사용하면서 에어팟 프로의 노캔 기능이 너무 궁금했었는데 카드 행사 하길래 사버렸어요.. 확실히 노캔은 탁월하네요. 갤럭시와의 연동성이 떨어지는 건 어쩔 수 없눈거고요ㅠㅠㅎ,평점5
1740,에어팟프로,별점,남편이 요번 년도 생선으로 선물해 줬어요 7월 생산제품이라 조금 아쉽고 정품등록이 바로 안됐지만 kt박스로 온 제품이고 29cm 워낙 맏고 신뢰 하는 사이트이기에 자랑 리뷰 남기고 갑니다,평점5
1741,에어팟프로,별점,"선물하려고 구매했습니다.
이런 쪽으로는 잘 몰라서 믿을만한 사이트같아서 주문했는데 주문하고 이틀 후에 가격이 만원 떨어지고.. 다른 사이트에서는 무려 3만원이나 더 저렴하게 팔더라구요...
아 배아파ㅠㅜㅠ",평점5
1742,에어팟프로,별점,최사제조일자로잘받았어요 총알배송품절이라알림받고바로샀지만다른ㄸ거보다카드할인이안되서좀아쉽긴하지만ㅠ아들이만족하고잘쓸께요하자없이오래썼음좋겠네요,평점5
1743,에어팟프로,별점,노이즈 캔슬링이 생각보다 너무 좋아요. 이걸 끼는 순간 다른 세상에 접속하는 기분이랄까..ㅎㅎ 자동차 소리에 예민하신 어머니께도 하나 사드리고 싶네요.,평점5
1744,에어팟프로,별점,"정품 등록할 수 있게 QR코드랑 방법까지 안내해주시고, 제품은 하자 없는걸로 잘 보내주셨습니다 ㅎㅎ 프로 최고네요 재고 없어서 한 달 기다릴 뻔한거 여기서 신속하게 좋은 물건 받았습니다",평점1
1745,에어팟프로,별점,없을 땐 굳이 이 돈 주고 사야하나 싶지만 쓰다보면 다른 건 못쓰게 되는 마성의 콩나물...노캔 기능 하나만으로 모든 게 용서가 됩니다. 굳이 뭘 듣지 않아도 끼고만 있어도 집중 최고 백색소음 저리가라입니다.,평점1
1746,에어팟프로,별점,"왜 이제야 샀는지 모를 정도로 너무 유용하게 잘 쓰고 있어요~
소음 차단 기능 진짜 좋아요~
근데, 가끔 연결이 좀 느릴때있어요.
음악 듣다가 중간중간 끊기는 경우 있긴한데, 그래도 전반적으로는 만족합니다.",평점1
1747,에어팟프로,별점,"노이즈 캔슬링 이젠 없으면 안될만큼 정말 좋습니다..
기존 에어팟2세대 쓰고있었는데 터치로 조절하는것과 다른 누르는부분을 몰라서 찾느라 애먹었던 기억이 있네요ㅋㅋㅋ",평점1
1748,에어팟프로,별점,제품 외관상 이상없이 잘 도착해서 정품등록 후 잘 사용하고 있습니다~ 아이폰이 아닌 lg폰이라 혹시나 연결이 잘 안될까봐 걱정했는데 아직까진 끊김없네요ㅎㅎ 많이 파세요,평점1
1749,에어팟프로,별점,룸메가 맨날 여자친구랑 통화만해서 옆에서 들으면서 자괴감 들었었는데 노이즈 캔슬링때문에 편안하게 숙면했어요! 근데 룸메 헤어져서 이제는 그럴 필요가 없네요^^.. ㅎㅎ,평점1
1750,에어팟프로,별점,신세계!! 노이즈캔슬링을 경험하면 다른 이어폰은못쓴다 30만원이 안아까운건 처음이다정말 외계인을 고문이라도 한걸까?애플이 애플했다무조건 사세요 아니 안사면 후회함,평점1
1751,에어팟프로,별점,배송이 무척 빨랐어요. 예정일보다 하루 일찍 왔고 카드 할인으로 저렴하게 구매할 수 있었어요. 아이폰이랑 연동도 잘 되고 노이즈 캔슬링도 정말 잘 되네요. 주변 소음 차단이 정말 신기해요.,평점1
1752,에어팟프로,별점,"나에게 주는 선물로 에어팟 프로를 샀는데 사길 잘했다라고 느꼈고, 또 노이즈캔슬링 왜 쓰나 했지만 사고나니 신세계 그 자체더라구요 ㅠ
넘 마음에 들어요",평점1
