,Unnamed: 0,type,category,review,star,token_review
188,189,에어팟3세대,별점,"아이의 크리스마스 선물로 주문하게 되었어요. 아이가 사용할 제품이라서 외이도염 이슈가 없는 제품을 찾는 중에 선택하게 되었어요.
아이가 무척 좋아했고 음질도 전에 쓰던 애폰보다 더 좋다고 합니다. 저도 써보니 무게도 가볍고 귀에 잘 고정이 되어 불편함이 없었어요. 음질도 좋고 통화 시 문제가 없었습니다. 좋은 제품 감사합니다.",4,"['아이', '의', '크리스마스', '선물', '로', '주문', '하게', '되었어요', '아이', '가', '사용', '할', '제품', '이라서', '외이도', '염', '이슈', '가', '없는', '제품', '을', '찾는', '중', '에', '선택', '하게', '되었어요', '\r\n', '아이', '가', '무척', '좋아했고', '음질', '도', '전', '에', '쓰던', '애폰', '보다', '더', '좋다고', '합니다', '저', '도', '써', '보니', '무게', '도', '가볍고', '귀', '에', '잘', '고정', '이', '되어', '불편함이', '없었어요', '음질', '도', '좋고', '통화', '시', '문제', '가', '없었습니다', '좋은', '제품', '감사합니다']"
1351,1352,에어팟3세대,별점,프로는 노캔이라서 답답한 느낌이었는데 이건 스피커로 듣는 건지 이어폰으로 듣는 건지 헛갈릴 정도로 개방감이 있네요,4,"['프로', '는', '노캔', '이라서', '답답한', '느낌이었는데', '이건', '스피커', '로', '듣는', '건지', '이어폰', '으로', '듣는', '건지', '헛', '갈릴', '정도', '로', '개방', '감', '이', '있네요']"
1352,1353,에어팟3세대,별점,프로를 쓰다가 넘어왔는데 노이즈캔슬링 포기를 못할까 걱정했지만 괜찮아요! 음질도 통화음질도 모두 마음에 들어요!,4,"['프로', '를', '쓰다가', '넘어왔는데', '노이즈', '캔', '슬링', '포기', '를', '못', '할까', '걱정', '했지만', '괜찮아요', '음질', '도', '통화', '음질', '도', '모두', '마음', '에', '들어요']"
1353,1354,에어팟3세대,별점,생각보다 불편해요. 너무작아서 자꾸 떨어뜨려요. 저만그런가…3세대자체가 그런거같아요.,4,"['생각', '보다', '불편해요', '너무', '작아서', '자꾸', '떨어뜨려요', '저만', '그', '런가', '3', '세', '대', '자체', '가', '그런거', '같아요']"
1355,1356,에어팟3세대,별점,소리 질이 다르네요 케이스까지 사서 잘 끼고 있어요 잘 쓰겠습니다,4,"['소리', '질', '이', '다르네요', '케이스', '까지', '사서', '잘', '끼', '고', '있어요', '잘', '쓰겠습니다']"
925,926,에어팟3세대,별점,언니한테 선물했는데 좋아했어요!!! 에어팟2 쓰다가 3 쓰니까 확실히 다르다고 하네요!,4,"['언니', '한테', '선물', '했는데', '좋아했어요', '에어팟', '2', '쓰다가', '3', '쓰니까', '확실히', '다르다고', '하네요']"
1356,1357,에어팟3세대,별점,막귀라서 음질이 좋아진건 잘모르겠고 걍 기분전환할라고 ㄱ샀어여,4,"['막', '귀', '라서', '음질', '이', '좋아진건', '잘', '모르겠고', '걍', '기', '분전', '환할라고', '샀어여']"
1357,1358,에어팟3세대,별점,1세대 보다 귀에 걸리는 느낌이 다른데 공감음향과 음질 훌륭하네요,4,"['1', '세대', '보다', '귀', '에', '걸리는', '느낌', '이', '다른데', '공감', '음향', '과', '음질', '훌륭하네요']"
1358,1359,에어팟3세대,별점,"배송도 빠르고 정품인데, 가격도 좋게 구매했어요.
불량없고 좋아요.",4,"['배송', '도', '빠르고', '정품', '인데', '가격', '도', '좋게', '구매', '했어요', '\r\n', '불량', '없고', '좋아요']"
1359,1360,에어팟3세대,별점,음질 진짜 좋네요 대가리가 커서 작은 저의 귓구멍엔 좀 버겁지만요,4,"['음질', '진짜', '좋네요', '대가리', '가', '커서', '작은', '저', '의', '귓구멍', '엔', '좀', '버겁지만', '요']"
1360,1361,에어팟3세대,별점,믿고쓰는 애플 음질도 좋고 연동성 또한 좋습니디!! 미너무 좋아요^^,4,"['믿고', '쓰는', '애플', '음질', '도', '좋고', '연', '동성', '또한', '좋', '습', '니', '디', '미', '너무', '좋아요']"
1361,1362,에어팟3세대,별점,"가장 저렴하게 잘 구매한거같아요
다른곳 찾으시면 헛수고 일거에요",4,"['가장', '저렴하게', '잘', '구', '매', '한', '거', '같아요', '\r\n', '다른', '곳', '찾으시면', '헛수', '고', '일거에요']"
1362,1363,에어팟3세대,별점,2세대 쓰다 넘어왔는데 음질 좋아지고 크기도 작아져서 만족합니다~,4,"['2', '세대', '쓰다', '넘어왔는데', '음질', '좋아지고', '크기', '도', '작아져서', '만족합니다']"
1363,1364,에어팟3세대,별점,배송도 빠르고 좋네요받자마자 노래들어봤는데 음질좋고 좋습니다.,4,"['배송', '도', '빠르고', '좋네요', '받자마자', '노래', '들어', '봤는데', '음질', '좋고', '좋습니다']"
1345,1346,에어팟3세대,별점,커널형이 답답해서 불편했는데 음질이나 사용면에서 편하고 좋아요.,4,"['커널', '형', '이', '답답해서', '불편했는데', '음질', '이나', '사', '용면', '에서', '편하고', '좋아요']"
1344,1345,에어팟3세대,별점,에어팟 검색하다가 가격 젤 괜찮아서 주문했는데 잘 쓰고 있습니다!!,4,"['에어팟', '검색', '하다가', '가격', '젤', '괜찮아서', '주문', '했는데', '잘', '쓰고', '있습니다']"
944,945,에어팟3세대,별점,확실히 음질은 여태 뮤선 이어폰들중에서 가장 좋았던거 같고 착용감이 좀 아쉬워요,4,"['확실히', '음질', '은', '여태', '뮤선', '이어폰', '들', '중', '에서', '가장', '좋았던거', '같고', '착용', '감', '이', '좀', '아쉬워요']"
943,944,에어팟3세대,별점,좋지 뭐 한두푼짜리도 아니고 다들 살거면서 고민하잖아요? 그럴수록 배송만 늦어요,4,"['좋지', '뭐', '한두', '푼', '짜', '리도', '아니고', '다', '들', '살거면서', '고민', '하잖아요', '그럴수록', '배송', '만', '늦어요']"
926,927,에어팟3세대,별점,생각보다 노이즈 캔슬링이 더 안됩니다~~ 주변 소음이 너무 잘들려요 음질은 좋습니더,4,"['생각', '보다', '노이즈', '캔', '슬링', '이', '더', '안됩니다', '주변', '소음', '이', '너무', '잘', '들려요', '음질', '은', '좋', '습', '니', '더']"
927,928,에어팟3세대,별점,"드디어 레벨업 ,,! 원래꺼보다 귀에 끼는게 좀 커져서 불편한 느낌인데 적응되겠죠 ?,,",4,"['드디어', '레벨', '업', '원래', '꺼', '보다', '귀', '에', '끼는게', '좀', '커져서', '불편한', '느낌', '인데', '적응', '되겠죠']"
928,929,에어팟3세대,별점,에어팟2 쓰다가 3 구매했는데 음질이 되게 좋아졌어요 정상제품으로 잘 도착했습니다!,4,"['에어팟', '2', '쓰다가', '3', '구매', '했는데', '음질', '이', '되게', '좋아졌어요', '정상', '제품', '으로', '잘', '도착', '했습니다']"
929,930,에어팟3세대,별점,받자마자 정품등럭했어요버즈2에서 외이도염땨문에 갈아탓는데 음질 장난아님요...ㅋ,4,"['받자마자', '정품등럭', '했어요', '버즈', '2', '에서', '외이도', '염땨문', '에', '갈아', '탓', '는데', '음질', '장난', '아님요']"
930,931,에어팟3세대,별점,배송도 빠르고 비교적 저렴한 가격에 잘 산 것 같습니다 음질도 둥둥거리는 저음역까지 잘 들려서 너무 만족 합니다.,4,"['배송', '도', '빠르고', '비교', '적', '저렴한', '가격', '에', '잘', '산', '것', '같습니다', '음질', '도', '둥둥', '거리', '는', '저', '음역', '까지', '잘', '들려서', '너무', '만족', '합니다']"
931,932,에어팟3세대,별점,하루만에 잘왔어요 잘들려요 다행이 미세한 소리는 들리지 않아요 한달전에 다른곳에서 산거는 소리가 나서 ㅠㅠ,4,"['하루', '만에', '잘', '왔어요', '잘', '들려요', '다행', '이', '미세한', '소리', '는', '들리지', '않아요', '한', '달전', '에', '다른', '곳', '에서', '산거는', '소리', '가', '나서']"
932,933,에어팟3세대,별점,"타임세일로 저렴하게 잘 구매했어요
완쪽에 노이즈가 심해서 사자마자 as센터가서 교환 받았네요.
노이즈캔슬링 없는건 꽤 큽니다..",4,"['타임세일', '로', '저렴하게', '잘', '구매', '했어요', '\r\n', '완쪽', '에', '노이즈', '가', '심해서', '사', '자마자', 'as', '센터', '가서', '교환', '받았네요', '\r\n', '노이즈', '캔', '슬링', '없는건', '꽤', '큽니다']"
933,934,에어팟3세대,별점,"공간음향 좋아요... ㅋㅋ
일단 충전부분에 이슈가 많아서 관찰하고는 있어요! 새거라 그런지 충전 잘 되규 있습니다",4,"['공간', '음향', '좋아요', '일단', '충전', '부분', '에', '이슈', '가', '많아서', '관찰', '하고는', '있어요', '새거라', '그런지', '충전', '잘', '되', '규', '있습니다']"
934,935,에어팟3세대,별점,클쓰마스선물로 시켰는데 배송도 빠르고 받은사람도만족스러워해서 기분이 좋네여 !,4,"['클', '쓰', '마스', '선물', '로', '시켰는데', '배송', '도', '빠르고', '받은', '사람', '도', '만족스러워', '해서', '기분', '이', '좋', '네', '여']"
935,936,에어팟3세대,별점,"노이즈캔슬링 잘되고 좋아요
착용감도 좋고 다행히 귀 염증은 안생겼어요.
만족합니다",4,"['노이즈', '캔', '슬링', '잘', '되고', '좋아요', '\r\n', '착용', '감도', '좋고', '다행히', '귀', '염증', '은', '안', '생겼어요', '\r\n', '만족합니다']"
936,937,에어팟3세대,별점,배송이 느려서 별 두개 뺐어요 상품은 좋은데 사전예약 할 의미가 없어진 싱품이예요,4,"['배송', '이', '느려서', '별', '두', '개', '뺐어요', '상품', '은', '좋은데', '사전예약', '할', '의미', '가', '없어진', '싱품이', '예요']"
937,938,에어팟3세대,별점,제품 뒷면이 이렇게 기스가 나있는데도 교환이 안되는건가요?? 정말 이해가 안가네요,4,"['제품', '뒷', '면', '이', '이렇게', '기스', '가', '나있는데도', '교환', '이', '안되는건', '가요', '정말', '이해', '가', '안가네요']"
938,939,에어팟3세대,별점,아이팟 1이랑은 세대가 다름사용후 감탄을 했으며 구매하지 않았다면후회했을것이다,4,"['아이팟', '1', '이랑은', '세대', '가', '다름', '사용', '후', '감탄', '을', '했으며', '구매', '하지', '않았다면', '후회', '했을것이다']"
939,940,에어팟3세대,별점,1세대 쓰다가 오래돼서 바꿨는데 음질이 더 좋아졌네요~ 길이가 짧아져서 적응하는데 좀 걸리긴 하지만 좋습니다,4,"['1', '세대', '쓰다가', '오래', '돼서', '바꿨는데', '음질', '이', '더', '좋아졌네요', '길이', '가', '짧아져서', '적응하는데', '좀', '걸리긴', '하지만', '좋습니다']"
940,941,에어팟3세대,별점,가격대가 있는만큼 많이 고민하고 망설였지만 선택을 잘한것같아요. 소리도 너무 선명하고 반응이 빨라요. 너무 만족하면서 잘 사용하고 있습니다.,4,"['가격', '대가', '있는만큼', '많이', '고민', '하고', '망설였지만', '선택', '을', '잘', '한것', '같아요', '소리', '도', '너무', '선명하고', '반응', '이', '빨라요', '너무', '만족하면서', '잘', '사용', '하고', '있습니다']"
941,942,에어팟3세대,별점,에어팟 처음 입문자여서 어디서 사야할지 고민했는데 역시 공식 스토어라 그런지 배송도 빠르고 제품 성능도 아주 좋아요 ㅎㅎㅎ 오자마자 하루종일 사용했네요 다들 여기서 구매하세요 허허,4,"['에어팟', '처음', '입문', '자', '여서', '어디서', '사야', '할지', '고민', '했는데', '역시', '공식', '스토어', '라', '그런지', '배송', '도', '빠르고', '제품', '성능', '도', '아주', '좋아요', '오', '자마자', '하루', '종일', '사용', '했네요', '다', '들', '여기', '서', '구매', '하세요', '허허']"
942,943,에어팟3세대,별점,남자친구 선물로 구매했는데 완전 만족이요!19일 출신데 다음날 바로 잘 받았습니다.,4,"['남자친구', '선물', '로', '구매', '했는데', '완전', '만족', '이', '요', '19일', '출신', '데', '다음', '날', '바로', '잘', '받았습니다']"
187,188,에어팟3세대,별점,배송도 빠르고 일단 배터리 효율이 맘에 듭니다 그리고 스테레오가 있어서 1세대보다 확실히 음질이 좋고 공간음향도 좋습니다 사길 잘했어요 하지만 1세대 2세대와는 달리 대가리가 커서 귀에 안 맞을 수도 있으니 착용해보고 사세요~,4,"['배송', '도', '빠르고', '일단', '배터리', '효율', '이', '맘', '에', '듭니', '다', '그리고', '스테레오', '가', '있어서', '1', '세대', '보다', '확실히', '음질', '이', '좋고', '공간', '음향', '도', '좋습니다', '사길', '잘', '했어요', '하지만', '1', '세대', '2', '세대', '와는', '달리', '대가리', '가', '커서', '귀', '에', '안', '맞을', '수도', '있으니', '착용', '해보고', '사세요']"
302,303,에어팟3세대,별점,"사전예약 처음 해서 받아보는데, 좋네요...... 새 거 느낌 빡빡 납니다!!!
프로가 귀에 안 맞아서 오픈형 엄청 기달렸어요!!! 예상 도착 날짜보다 빨리 보내주시고 사는동안 많이 버십시오...!!!!!",4,"['사전예약', '처음', '해서', '받아', '보는데', '좋네요', '새', '거', '느낌', '빡빡', '납니다', '\r\n', '프로', '가', '귀', '에', '안', '맞아서', '오픈', '형', '엄청', '기', '달렸어요', '예상', '도착', '날짜', '보다', '빨리', '보내주시고', '사는', '동안', '많이', '버', '십', '시오']"
294,295,에어팟3세대,별점,"유선이어폰 쓸때부터 커널형 귀아파서 못썼는데,
갤럭시버즈 쓰다 에어팟3세대가 오픈형으로 나온다해서 기다리다 바로 구매했어요
귀가 너무너무 편하네요
노이즈캔슬링 기능 있어도 안쓰던 사람이라, 완전 만족해요!!",4,"['유선', '이어폰', '쓸', '때', '부터', '커널', '형', '귀', '아', '파서', '못', '썼는데', '\r\n', '갤럭시', '버즈', '쓰다', '에어팟', '3', '세대', '가', '오픈', '형', '으로', '나온', '다해', '서', '기다리다', '바로', '구매', '했어요', '\r\n', '귀가', '너무', '너무', '편하네요', '\r\n', '노이즈', '캔', '슬링', '기능', '있어도', '안', '쓰던', '사람', '이라', '완전', '만족해요']"
1212,1213,에어팟3세대,별점,"진짜 좋아요. 음질 깡패 하지만 에어팟1이 귀에 더 잘맞는거 같아요 3는 조금 큰거 빼고 만족 빠질거 같지만 안빠짐
음질 듣고나면 단점 없어짐 개인적으로 프로보다 좋아요",4,"['진짜', '좋아요', '음질', '깡패', '하지만', '에어팟', '1', '이', '귀', '에', '더', '잘맞는거', '같아요', '3', '는', '조금', '큰거', '빼고', '만족', '빠질거', '같지만', '안', '빠짐', '\r\n', '음질', '듣고나면', '단점', '없어짐', '개인', '적', '으로', '프로', '보다', '좋아요']"
1611,1612,에어팟3세대,별점,"배송도 빠르고 제품도 잘 왔어요
정품인증도 물론 해봤습니다",4,"['배송', '도', '빠르고', '제품', '도', '잘', '왔어요', '\r\n', '정품', '인증', '도', '물론', '해봤습니다']"
1612,1613,에어팟3세대,별점,"생각보다 빠르게 받았어요!
사용하던 에어팟이 1세대라 이제 한쪽이 아예 들리지 않아서 고민하다가 주문했는데 확실히 3세대가 좋긴 좋네요 ㅎㅎ
배터리도 오래가고 음질도 차이가 많이 나네요 ㅎㅎ",4,"['생각', '보다', '빠르게', '받았어요', '\r\n', '사용', '하던', '에어팟', '이', '1', '세대', '라', '이제', '한쪽', '이', '아예', '들리지', '않아서', '고민', '하다가', '주문', '했는데', '확실히', '3', '세대', '가', '좋긴', '좋네요', '배터리', '도', '오래', '가고', '음질', '도', '차이', '가', '많이', '나네요']"
1613,1614,에어팟3세대,별점,"고민 또 고민 끝에 할인도 해주고 해서 구매.
에어팟은 처음 이용해보는데 좋습니다.
고민했던게 후회될정도로 좋아요!",4,"['고민', '또', '고민', '끝', '에', '할인', '도', '해주고', '해서', '구매', '\r\n', '에어팟', '은', '처음', '이용', '해보는데', '좋습니다', '\r\n', '고민', '했던게', '후회될', '정도', '로', '좋아요']"
1614,1615,에어팟3세대,별점,배송 엄청 빨라요~아직 사용전이지만 에어팟이야 좋은 상품이라 구매하였어요~잘사용할께요~,4,"['배송', '엄청', '빨라요', '아직', '사용', '전이', '지만', '에어팟', '이야', '좋은', '상품', '이라', '구매', '하였어요', '잘사', '용할께요']"
1615,1616,에어팟3세대,별점,가격도 착하고 배송 빨라요.아들이 필요해서 샀는데 성능도 좋고 디자인도 깔끔하고 만족해요.,4,"['가격', '도', '착하고', '배송', '빨라요', '아들', '이', '필요해서', '샀는데', '성능', '도', '좋고', '디자인', '도', '깔끔하고', '만족해요']"
1616,1617,에어팟3세대,별점,2세대에비해커서 착용감이불편하진않지만 장시간착용시 귓바퀴부분이아플수도있을듯,4,"['2', '세대', '에', '비', '해커', '서', '착용', '감', '이', '불편하진', '않지만', '장시간', '착용', '시', '귓바퀴', '부분', '이', '아플수도', '있을듯']"
1617,1618,에어팟3세대,별점,이전것들보다 너무 예쁘게 잘빠졌네요~ 소리대박~~가볍고 귀도안아프고 너무잘산것같아요~~,4,"['이', '전', '것', '들', '보다', '너무', '예쁘게', '잘빠졌네요', '소리', '대박', '가볍고', '귀', '도안', '아프고', '너무', '잘산것', '같아요']"
1618,1619,에어팟3세대,별점,흐음 고음에서 특정한주분에서 지지직소리가 나는거 빼곤 좋아요 아이폰이라면 에어팟이죵,4,"['흐음', '고음', '에서', '특정', '한주', '분', '에서', '지지', '직소', '리가', '나는거', '빼곤', '좋아요', '아이폰', '이', '라면', '에어팟', '이', '죵']"
1619,1620,에어팟3세대,별점,음향이 되게 풍부하게 들리는점음 계속 만족스러워요. 노이즈 캔슬링 안되면서 음향도 좋네요,4,"['음향', '이', '되게', '풍부하게', '들리는', '점음', '계속', '만족스러워요', '노이즈', '캔', '슬링', '안되면서', '음향', '도', '좋네요']"
1620,1621,에어팟3세대,별점,만족도 최상입니다. 1세대 쓰다가 배터리가 너무 얼마 안 가서 바꿨는데 프로는 일단 저랑 안 맞아요. 프로 샀다가 당근에 팔고 3세대 도전했는데 최고네요. 오픈형 좋아하시면 무조건 3세대 입니다.,4,"['만족도', '최상', '입니다', '1', '세대', '쓰다가', '배터리', '가', '너무', '얼마', '안', '가서', '바꿨는데', '프로', '는', '일단', '저', '랑', '안', '맞아요', '프로', '샀다가', '당근', '에', '팔고', '3', '세대', '도전', '했는데', '최고', '네', '요', '오픈', '형', '좋아하시면', '무조건', '3', '세대', '입니다']"
1621,1622,에어팟3세대,별점,완전 좋아요~~ 에어팟 처음 써보는데 진작에 살걸 그랬어요!!,4,"['완전', '좋아요', '에어팟', '처음', '써', '보는데', '진작', '에', '살걸', '그랬어요']"
1622,1623,에어팟3세대,별점,배송빠르고 너무 맘에듭니다 삶의 질이 올라간거같아여💚,4,"['배송', '빠르고', '너무', '맘에듭니', '다', '삶', '의', '질', '이', '올라간거', '같아여']"
1623,1624,에어팟3세대,별점,"소니 헤드폰 잃어버리고 샀는데ㅠㅠ
만족해요!
너무 좋습니다",4,"['소니', '헤드폰', '잃어버리고', '샀는데', '\r\n', '만족해요', '\r\n', '너무', '좋습니다']"
1624,1625,에어팟3세대,별점,선물용이라 아직 뜯어보진않았지만 일주일뒤 잘 전달할게요,4,"['선물', '용이', '라', '아직', '뜯어', '보진', '않았지만', '일주일', '뒤', '잘', '전달', '할게요']"
1625,1626,에어팟3세대,별점,잘받았습니다 포장지가 비닐은 따로 안되어서 나오나보네요,4,"['잘', '받았습니다', '포장', '지', '가', '비닐', '은', '따로', '안되어서', '나오나', '보네요']"
1610,1611,에어팟3세대,별점,친구 선물해줬는데 잘 쓰는거 보고 저도 바꾸고 싶어요…,4,"['친구', '선물', '해줬는데', '잘', '쓰는거', '보고', '저', '도', '바꾸고', '싶어요']"
1609,1610,에어팟3세대,별점,노이즈캔슬링있는줄 알았네요ㅠ 그점은 아쉽..다른건 좋아용,4,"['노이즈', '캔', '슬링', '있는줄', '알았네요', '그', '점', '은', '아쉽', '다른건', '좋아용']"
1608,1609,에어팟3세대,별점,흑흑 쿠팡에서 불량걸려서 여기다가 해도 어쩔수없나보ㅓ용~,4,"['흑', '흑', '쿠팡', '에서', '불량', '걸려서', '여기다가', '해도', '어쩔', '수', '없나', '보용']"
271,272,에어팟3세대,별점,배송은 3일걸렸구요(목요일주문 토요일도착) 목요일오후에 주문했는데 생각보다 빨리 도착한듯합니다~ 포장도 꼼꼼히 되어 있었구요~ 오픈형 이어폰은 처음 사용 해 봤는데 생각보다 귀가 너무 편해서 놀랬구요 생각한거 이상의 음질에 또 한번 놀랬습니다~ 무엇보다 통화 품질에 너무 만족 합니다~ 혹시 오픈형 이어폰 고민 중이시라면 적극 추천드립니다~,4,"['배송', '은', '3일', '걸렸구요목요일주문', '토요일', '도착', '목요일', '오후', '에', '주문', '했는데', '생각', '보다', '빨리', '도착', '한', '듯', '합니다', '포장', '도', '꼼꼼히', '되어', '있었구요', '오픈', '형', '이어폰', '은', '처음', '사용', '해', '봤는데', '생각', '보다', '귀가', '너무', '편해서', '놀랬구요', '생각', '한', '거', '이상', '의', '음질', '에', '또', '한번', '놀랬습니다', '무엇', '보다', '통화', '품질', '에', '너무', '만족', '합니다', '혹시', '오픈', '형', '이어폰', '고민', '중이', '시', '라면', '적극', '추천', '드립니다']"
265,266,에어팟3세대,별점,배송 바로 다음날 왔구요 대가리크대서 걱정했는데 전혀 불편함 1도 없어요 전 오히려 1세대보다 귀에 더 착맞는? 아프지도 않고 편하더라구요 넘 만족합니다ㅎㅎ음질도 좋고 공간음향도 좋아요 딱 하나 문제는 ㅠㅠㅠc타입케이블이라 충전기헤드를 새로 주문했어요...ㅠㅠㅠ그래도 싸게샀으니까...,4,"['배송', '바로', '다음', '날', '왔구요', '대가', '리크', '대', '서', '걱정', '했는데', '전혀', '불편함', '1', '도', '없어요', '전', '오히려', '1', '세대', '보다', '귀', '에', '더', '착', '맞는', '아프지도', '않고', '편하더라구요', '넘', '만족합니다', '음질', '도', '좋고', '공간', '음향', '도', '좋아요', '딱', '하나', '문제', '는', 'c', '타입', '케이블', '이라', '충전기', '헤드', '를', '새로', '주문', '했어요', '그래도', '싸게', '샀으니까']"
266,267,에어팟3세대,별점,신세계 쿠폰과 카드할인을 받아 다른곳보다 저렴하게 구매할 수 있어서 좋았어요. 음질은 후기대로 좋아요!! 배송은 빨랐는데 상자 포장에 좀 더 신경을 써주셨으면 좋겠어요. 상자 테이프가 들려있어서 누가 개봉해본줄 알았습니다ㅜㅜ 내부에는 문제가 없었지만 다음에는 좀 더 신경을 써주세요!!,4,"['신세계', '쿠폰', '과', '카드', '할인', '을', '받아', '다른', '곳', '보다', '저렴하게', '구매', '할', '수', '있어서', '좋았어요', '음질', '은', '후기', '대로', '좋아요', '배송', '은', '빨랐는데', '상자', '포장', '에', '좀', '더', '신경', '을', '써주셨으면', '좋겠어요', '상자', '테이프', '가', '들려있어서', '누가', '개봉', '해본줄', '알았습니다', '내부', '에는', '문제', '가', '없었지만', '다음', '에는', '좀', '더', '신경', '을', '써주세요']"
267,268,에어팟3세대,별점,에어팟3세대 진짜 오래기다려서 드디어 받았네요~^^역시 에어팟이다 솔직히 넌귀가 예민해서 신경많이 쓰는데 정말 편해요~^^에어팟1사용하다가 고장나서 고민마니하다가 에어팟3세대 샀는데 배송늦은거 빼고는 정말 맘에들어요,4,"['에어팟', '3', '세대', '진짜', '오래', '기다려서', '드디어', '받았네요', '역시', '에어팟', '이다', '솔직히', '넌', '귀가', '예민해서', '신', '경', '많이', '쓰는데', '정말', '편해요', '에어팟', '1', '사용', '하다가', '고장', '나서', '고민', '마니하다가', '에어팟', '3', '세대', '샀는데', '배송', '늦은거', '빼고는', '정말', '맘', '에', '들어요']"
268,269,에어팟3세대,별점,"한달 동안 잘사용중입니다. '-'

기존의 에어팟1을 쓰다가 에어팟3를 구입해서 사용중인데 확실히 너무나 차이가 많이나네요
잘사용하고 있어요 ㅎㅎ 추천드립니다.
다만 노캔에 민감하거나 주변소리에 민감하시는 분들은 에어팟프로를 추천드립니다.",4,"['한', '달', '동안', '잘', '사용', '중', '입니다', '기존', '의', '에어팟', '1', '을', '쓰다가', '에어팟', '3', '를', '구입', '해서', '사용', '중', '인데', '확실히', '너무나', '차이', '가', '많이나네요', '\r\n', '잘', '사용', '하고', '있어요', '추천', '드립니다', '\r\n', '다만', '노캔', '에', '민감하거나', '주변', '소리', '에', '민감하시는', '분', '들', '은', '에어팟', '프로', '를', '추천', '드립니다']"
269,270,에어팟3세대,별점,버즈 플러스 쓰다가 넘어왔는데 음질 미쳤어요... 막귀인 저도 느껴지는 선명한 음질ㅜㅠㅠ 만족도 최상입니다. 오늘 아침에 발송했다고 알람왔는데 퇴근 하니까 벌써 도착했더라구요 ㅜㅠㅠㅠ 포장도 뽁뽁이로 안전하게 해주셔서 좋았어요!,4,"['버즈', '플러스', '쓰다가', '넘어왔는데', '음질', '미쳤어요', '막', '귀인', '저', '도', '느껴지는', '선명한', '음질', '만족도', '최상', '입니다', '오늘', '아침', '에', '발송', '했다고', '알람', '왔는데', '퇴근', '하니까', '벌써', '도착', '했더라구요', '포장', '도', '뽁뽁이', '로', '안전하게', '해주셔서', '좋았어요']"
270,271,에어팟3세대,별점,아이 학교졸업 선물인데 배송제품이 이어폰 한쪽이 불량이라 서비스센터에서 새제품으로 교환했네요. 에어팟 한쪽만 문제가 많다더니 진짜 그런가보네요. 아이가 좋아하니 사줬지 웬만하면 애플제품은 권하고 싶지않네요 비싸기만 비싸고,4,"['아이', '학교', '졸업', '선물', '인데', '배송', '제품', '이', '이어폰', '한쪽', '이', '불량', '이라', '서비스', '센터', '에서', '새', '제품', '으로', '교환', '했네요', '에어팟', '한쪽', '만', '문제', '가', '많다더니', '진짜', '그런', '가보', '네', '요', '아이', '가', '좋아하니', '사줬지', '웬만하면', '애플', '제품', '은', '권하고', '싶지', '않네요', '비싸기만', '비싸고']"
272,273,에어팟3세대,별점,"빠른 배송감사드려요ㅎㅎ
목요일 저녁에 결제했는데 토요일에 바로
도착해서 바로 사용할 수 있게 되었어요!
에어팟 1세대 사용하다가 수명이 다 되어 이번에 나온 3세대 구매해서 듣게 되었는데 확실히 음질 향상이 많이 되었네요! 크기가 약간 커졌지만
거슬리진 않습니다ㅎㅎ 잘 쓸게요^^ 역시 에어팟😊",4,"['빠른', '배송', '감사', '드려요', '\r\n', '목요일', '저녁', '에', '결제', '했는데', '토요일', '에', '바로', '\r\n', '도착', '해서', '바로', '사용', '할', '수', '있게', '되었어요', '\r\n', '에어팟', '1', '세대', '사용', '하다가', '수명', '이', '다', '되어', '이번', '에', '나온', '3', '세대', '구매', '해서', '듣게', '되었는데', '확실히', '음질', '향상', '이', '많이', '되었네요', '크기', '가', '약간', '커졌지만', '\r\n', '거슬리진', '않습니다', '잘', '쓸게요', '역시', '에어팟']"
1607,1608,에어팟3세대,별점,배송도 빠르고 빅 스마일 데이 저렴하게 구입했어요좋습니다,4,"['배송', '도', '빠르고', '빅', '스마일', '데이', '저렴하게', '구입', '했어요', '좋습니다']"
1217,1218,에어팟3세대,별점,조카 입학 선물로 구매했어요 에어팟은 워낙 다들 잘 아시니 패스입니다,4,"['조카', '입학', '선물', '로', '구매', '했어요', '에어팟', '은', '워낙', '다', '들', '잘', '아시', '니', '패스', '입니다']"
1216,1217,에어팟3세대,별점,음질이 더 뛰어나다 뭐 이런거는 잘 모르겠지만 길이가 짧아진거 좋아요,4,"['음질', '이', '더', '뛰어나다', '뭐', '이런', '거', '는', '잘', '모르겠지만', '길이', '가', '짧아진거', '좋아요']"
1215,1216,에어팟3세대,별점,귀에 들어가는 부분이 너무 커서 자꾸 빠져요ㅠ 그래도 음질은 좋습니다,4,"['귀', '에', '들어가는', '부분', '이', '너무', '커서', '자꾸', '빠져요', '그래도', '음질', '은', '좋습니다']"
1214,1215,에어팟3세대,별점,음질과 착용감은 대박이지만 역시 외부에서 사용시엔 노캔이 필수네요.,4,"['음질', '과', '착용', '감은', '대박', '이지만', '역시', '외부', '에서', '사용', '시엔', '노캔', '이', '필수', '네', '요']"
1213,1214,에어팟3세대,별점,아들 크리스마스선물로 세일할때 저렴하게 잘구입했어요 좋다고하네요,4,"['아들', '크리스마스', '선물', '로', '세', '일', '할', '때', '저렴하게', '잘', '구입', '했어요', '좋다고하네요']"
