,type,category,review,star
1563,에어팟3세대,별점,에어팟2를 사용했는데 오래되니 베터리 소모가 빨라 구입했습니다. 에플 행사할 때 저렴하고 품질은 물론 좋습니다.,평점5
1564,에어팟3세대,별점,생각보다 배송이 빨라서 좋았어요. 제품도 문제없이 잘됩니다,평점5
1565,에어팟3세대,별점,"연동성은 대박입니다
다만 귀에서 안떨어지는날이 없네요ㅠㅠ",평점5
1566,에어팟3세대,별점,고양이도 관심가지는 에어팟! 무선이어폰 처음인데 잘 쓸게여,평점5
1567,에어팟3세대,별점,좋아요 이쁘고 음질 좋고 딸아이가 만족하며 잘 쓰고 있어요^^,평점5
1568,에어팟3세대,별점,"역시 애플 오픈형이라 너무 편하네요
요즘 음악,영화에 빠진듯",평점5
1569,에어팟3세대,별점,"배송도 정확하고,제품도 좋네요.무엇보다 가격이 좋았습니다.",평점5
1570,에어팟3세대,별점,딸아이가 원하는거 쿠폰 사용해서 저렴히 구매했어요 음향짱,평점5
1571,에어팟3세대,별점,"배터리 진짜 오래감. 에어팟1,2에 비해 커서 귀에 안 맞을수도?",평점5
1572,에어팟3세대,별점,음질이 확실히 부드럽네요. 커널형이라 착화감도 짱짱합니다.,평점5
1573,에어팟3세대,별점,배송이 늦어서 좀 아쉬웠지만 저렴하게 구매해서 만족합니다.,평점5
1574,에어팟3세대,별점,2세대에서 갈아탔는데 확실히 다르긴하네요 특히 공간음향 굿,평점5
1575,에어팟3세대,별점,"선물로 구입했는데 너무 좋다고 하네요.
빠른 배송도 감사해요",평점5
1576,에어팟3세대,별점,배송두가격두 너무마음에드네요.좋은제품받아서 감사드려요.,평점5
1577,에어팟3세대,별점,에어팟 3세대 딸이 갖고 싶어해서 구입했는데 아주 좋아해요^^,평점5
1578,에어팟3세대,별점,남편생일선물로 준비했는데 배송진짜빠르고 너무좋아하네요,평점5
1579,에어팟3세대,별점,배송 빠르구 품질 좋아요!! 네이버멤버십 적립 데이에 싸게 삼,평점5
1580,에어팟3세대,별점,예약구매해서 잘 받았어요. 선물 받은 사람이 좋아라 합니다^^,평점5
1581,에어팟3세대,별점,10일만에 배송되어 진이 빠졌다. 그러나 에어팟은 너무 좋아요,평점5
1582,에어팟3세대,별점,"고주파음 걸렸는데 다행히 교환 쉽게 해주셨어요
좋아요 ㅇㅇ",평점5
1583,에어팟3세대,별점,"조카 선물 주려고 샀는데, 배송도 빠르고 너무 잘 받았습니다.",평점5
1584,에어팟3세대,별점,선물하려고 구매했습니다. 받는 사람이 만족했으면 좋겠네요.,평점5
1585,에어팟3세대,별점,에어팟 처음 써보는데 소리 좋은 것 같아요 근데 저처럼 에어팟 아무것도 모르는 사람은 c타입 충전기인거 참고하세용,평점5
1586,에어팟3세대,별점,"드디어 에어팟 3 배송왔어요! 1세대 쓰다가 맛이 가서 3세대 기다리고 있었어요.
1세대보다 통통해서 오래끼지는 못할 것 같지만 오픈형이라 좋아요!",평점5
1587,에어팟3세대,별점,"착용감이 편하고, 더 풍성하게 들려서 좋았어요. 또 길이도 짧아지니 이동할때 더 편하더라고요.",평점5
1588,에어팟3세대,별점,에어팟 1세대를 2년 정도 쓰다가 배터리가 너무 빨리 닳아서 3세대를 구매하게 됐는데요. 배송도 빠르고 만족합니다!,평점5
1589,에어팟3세대,별점,에어팟1세대쓰다 바꿨는데 너무 좋아요 다만 귀에 잘 안꽂혀서 잘 빠지는데ㅠ 저만 그런가…ㅠ,평점5
1590,에어팟3세대,별점,생각보다 저한테 커서 떨어질까봐 무섭지만 음질은 좋습니다,평점5
1591,에어팟3세대,별점,버즈 프로 때문에 귀에 문제가 생겨서 바꿨는데 아주 좋네요.,평점5
1592,에어팟3세대,별점,귀에 착 붙어서 마음에 들어요 배송도 빨랐고 잘 쓰고 있네요,평점5
1593,에어팟3세대,별점,"오픈형이라 귀에 압박감이 적어서 좋음
해상력도 이정도면 뮈",평점5
1594,에어팟3세대,별점,사전예약해서 구매했어요. 안전하게 잘도착했네요. 잘쓸께용,평점5
1595,에어팟3세대,별점,상품 상태좋고 반나절만에 도착해서 더 놀랐네요 감사합니다,평점5
1596,에어팟3세대,별점,괜찮은거 같아요 버튼을 터치하는게 조금 불편하긴 하지만요,평점5
1597,에어팟3세대,별점,"오픈형이라 좋아요 착용감은 개인적으론 1,2세대가 더 좋네요",평점4
1598,에어팟3세대,별점,역시 음질은 실망시키지 않습니다 좋은가격에 잘쓰고 있어요,평점4
1599,에어팟3세대,별점,"금요일에 바로 출고됐어요!!
배송도 빠르고 너무 만족합니다!!",평점4
1600,에어팟3세대,별점,여자들 한텐 조금 알맹이큰가봐요~ 그래도 와이프가 잘 써요~,평점4
1601,에어팟3세대,별점,싸게 구매했고 2일만에 도착했습니다! 정품 인증도 받았어요|,평점4
1602,에어팟3세대,별점,"동생주려고 주문했는데, 배송이 빨랐고 포장도 꼼꼼했습니다",평점4
1603,에어팟3세대,별점,귓구멍이 작은사람은 좀 아프지만 음질이 좋어서 만족합니다,평점4
1604,에어팟3세대,별점,다음주에 받을 줄 알았는데 이번주 내로 받아서 너무 좋네요!,평점4
1605,에어팟3세대,별점,귀가 많이 작은편이라 9착용감은 이전 버전이 더 좋아요 ㅜㅜ,평점4
1606,에어팟3세대,별점,배터리도 짱짱하고 상대방과의 통화음성도 좋고 만족합니당~,평점4
1607,에어팟3세대,별점,충전 후 사용시간이 전 제품에 비해 길어서 잘쓰고 있습니다.,평점4
1608,에어팟3세대,별점,배송도 빠르고 빅 스마일 데이 저렴하게 구입했어요좋습니다,평점4
1609,에어팟3세대,별점,흑흑 쿠팡에서 불량걸려서 여기다가 해도 어쩔수없나보ㅓ용~,평점4
1610,에어팟3세대,별점,노이즈캔슬링있는줄 알았네요ㅠ 그점은 아쉽..다른건 좋아용,평점4
1611,에어팟3세대,별점,친구 선물해줬는데 잘 쓰는거 보고 저도 바꾸고 싶어요…,평점4
1612,에어팟3세대,별점,"배송도 빠르고 제품도 잘 왔어요
정품인증도 물론 해봤습니다",평점4
1613,에어팟3세대,별점,"생각보다 빠르게 받았어요!
사용하던 에어팟이 1세대라 이제 한쪽이 아예 들리지 않아서 고민하다가 주문했는데 확실히 3세대가 좋긴 좋네요 ㅎㅎ
배터리도 오래가고 음질도 차이가 많이 나네요 ㅎㅎ",평점4
1614,에어팟3세대,별점,"고민 또 고민 끝에 할인도 해주고 해서 구매.
에어팟은 처음 이용해보는데 좋습니다.
고민했던게 후회될정도로 좋아요!",평점4
1615,에어팟3세대,별점,배송 엄청 빨라요~아직 사용전이지만 에어팟이야 좋은 상품이라 구매하였어요~잘사용할께요~,평점4
1616,에어팟3세대,별점,가격도 착하고 배송 빨라요.아들이 필요해서 샀는데 성능도 좋고 디자인도 깔끔하고 만족해요.,평점4
1617,에어팟3세대,별점,2세대에비해커서 착용감이불편하진않지만 장시간착용시 귓바퀴부분이아플수도있을듯,평점4
1618,에어팟3세대,별점,이전것들보다 너무 예쁘게 잘빠졌네요~ 소리대박~~가볍고 귀도안아프고 너무잘산것같아요~~,평점4
1619,에어팟3세대,별점,흐음 고음에서 특정한주분에서 지지직소리가 나는거 빼곤 좋아요 아이폰이라면 에어팟이죵,평점4
1620,에어팟3세대,별점,음향이 되게 풍부하게 들리는점음 계속 만족스러워요. 노이즈 캔슬링 안되면서 음향도 좋네요,평점4
1621,에어팟3세대,별점,만족도 최상입니다. 1세대 쓰다가 배터리가 너무 얼마 안 가서 바꿨는데 프로는 일단 저랑 안 맞아요. 프로 샀다가 당근에 팔고 3세대 도전했는데 최고네요. 오픈형 좋아하시면 무조건 3세대 입니다.,평점4
1622,에어팟3세대,별점,완전 좋아요~~ 에어팟 처음 써보는데 진작에 살걸 그랬어요!!,평점4
1623,에어팟3세대,별점,배송빠르고 너무 맘에듭니다 삶의 질이 올라간거같아여💚,평점4
1624,에어팟3세대,별점,"소니 헤드폰 잃어버리고 샀는데ㅠㅠ
만족해요!
너무 좋습니다",평점4
1625,에어팟3세대,별점,선물용이라 아직 뜯어보진않았지만 일주일뒤 잘 전달할게요,평점4
1626,에어팟3세대,별점,잘받았습니다 포장지가 비닐은 따로 안되어서 나오나보네요,평점4
1627,에어팟3세대,별점,1세대제품 배터리 수명이 다 되어 주문했는데 정말 좋네요~!!,평점4
1628,에어팟3세대,별점,사전예약인데 하루전에 배슝 시작해서 당일에 잘받았습니다,평점4
1629,에어팟3세대,별점,굳이 3살까말까 하다가 질렀는데 그냥 일찍 살껄 그랬습니당,평점4
1630,에어팟3세대,별점,빠른 배송으로 제품을 받을 수 있어서 좋았어요~ 추천합니당,평점4
1631,에어팟3세대,별점,에어팟 좋은가격에 잘 삿습니다.배송도 빠르고 너무 좋아요~,평점4
1632,에어팟3세대,별점,아들이 사달라해서 구매했는데 음질이 좋다고 만족해합니다,평점4
1633,에어팟3세대,별점,출퇴근할때 너무 잘 사용하고 다닙니다. 저렴하게 잘 샀어요,평점4
1634,에어팟3세대,별점,좋네요~ 콩나물 대가 짧아지니 뭔가 더 안정적인 느낌입니다,평점4
1635,에어팟3세대,별점,에어팟 없이는 못 사는 시대가 왔고 항상 신형을 구매합니댜,평점4
1636,에어팟3세대,별점,에어팟 원쓰다가 넘어왔는데 신세계입니다 음질 장난없네요,평점4
1637,에어팟3세대,별점,배송도 빠르고 잘사용되어서 좋습니다! 싸게 잘 구매했어요!,평점4
1638,에어팟3세대,별점,불편함 없이 딸이 잘 쓰고 있어요~너무 만족하고 있답니다~^^,평점4
1639,에어팟3세대,별점,"배송이 보통보다 3일정도 더 걸렸습니다
제품은 만족해요 ㅎ",평점5
1640,에어팟3세대,별점,착용감 굿 음질 굿 노캔이 안되서 아쉽긴해도 다른면에서 굿,평점5
1641,에어팟3세대,별점,가격도 저렴하게 잘 샀고 무엇보다 정품이라 믿을 수 있네요,평점5
1642,에어팟3세대,별점,착하게 빠른배송으류 잘 구매했어요 딸아이가 아주좋아해요,평점5
1643,에어팟3세대,별점,딸아이 선물로샀는데 2세대보다 음질이 좋아졌다고 하네요.,평점5
1644,에어팟3세대,별점,버즈 라이브 사용하다 샀는데음질 차이가 나네요추천합니다,평점5
1645,에어팟3세대,별점,버* 쓰다 아이폰 유저라 바꿨어요.갤럭시엔 버@ 이 맞을거 같고 아이폰엔 역시 에어팟 프로구나 싶네요. 호환이 짱입니다,평점5
1646,에어팟3세대,별점,"확실히 음질이 더 좋아졌네요
밸런스가 잘 잡힌느낌에 공간음향 기능까지
아주아주 좋습니당",평점5
1647,에어팟3세대,별점,기존에 사용하던 줄이어폰이 고장나서 새로 하나 장만했는데 너무 귀엽고 음질도 굿!! 무선 이어폰의 신세계를 맛봤습니다 굿굿굿~~~!!!,평점5
1648,에어팟3세대,별점,역시 에어팟 음질이 차원이 다르네요 카드할인과 할인 적립 이벤트로 저렴하게 구매했습니다,평점5
1649,에어팟3세대,별점,전작에 비해 크기도 작아지고음질개선도 된거같아 좋습니다 방수도 된다고 하니 맘에 듭니다,평점5
1650,에어팟3세대,별점,배송은 적당히 왔고 확실히 3세대가 2세대보다 음질이 좋은데 빠질까봐 불안한 느낌은 있어요,평점5
1651,에어팟3세대,별점,맘에들어요~ 떨어뜨릴때마다 망가질까 조심스럽긴해요ㅜㅋ,평점5
1652,에어팟3세대,별점,에어팟 3세대가 이상이 많다는데 뽑기 잘해쓰면 좋겠어요...,평점5
1653,에어팟3세대,별점,좋네요 근데 귓구멍이 작아서 그런지 꽉 끼기는 어려우ㅜ용,평점5
1654,에어팟3세대,별점,와이프 선물로 사줬는데 좋아하네요. 좋은 제품 감사합니다,평점5
1655,에어팟3세대,별점,여친 선물로 주었는데 음질이 좋고 깨끗하다고 좋아하네요!,평점5
1656,에어팟3세대,별점,"음질도.좋고 신상품을
예약구매해서 빨리 받을수있었습니다",평점5
1657,에어팟3세대,별점,"걸어다니면 통화를 하면 너무씨끄러워오ㅡ~ㅜㅜ
잘못샀네여",평점5
1658,에어팟3세대,별점,"음질도 깨끗하고, 귀도안아프고, 상당히 만족하는중입니다.",평점5
1659,에어팟3세대,별점,음질두 선명하구 상대방두 아주 잘들린다하고 아쥬 좋아요~,평점5
1660,에어팟3세대,별점,"에어팟 한 쪽이 망가져서, 다시 구입.
아들이 만족해 합니다.",평점5
1661,에어팟3세대,별점,예약일자에 맞게 빠르게 배송됐고 에어팟3세대 기대됩니다.,평점5
1662,에어팟3세대,별점,"질받았어요 음질 정말 끝내주네여...
프로에서 넘어갑니다...",평점5
1663,에어팟3세대,별점,좋아요. 잘 쓰고 있습니다. 1세대 쓰다가 넘어오니 다르네요,평점5
1664,에어팟3세대,별점,에어팟 잘 받았습니다 음질도 좋고 배송도 하루만에 왔네요,평점5
1665,에어팟3세대,별점,처음 써보는 에어팟인데 착용감도 좋고 사운드도 좋습니다.,평점5
1666,에어팟3세대,별점,이어팁이 좀 커지긴 했는데 음향 품질이 풍성해져서 좋아요,평점5
1667,에어팟3세대,별점,"최저가 뜨자마자 구매햇어요
1세대 배터리 너무 순삭돠서요",평점5
1668,에어팟3세대,별점,"딸아이선물로 구입했는데 완전좋아라하네요
맘에 쏙듭니다",평점5
1669,에어팟3세대,별점,1세대 쓰다가 넘어왔는데 공간음향 충격적이고 넘 좋아요!!!,평점5
1670,에어팟3세대,별점,"공간음향 미쳤습니다. 신기하네요!
음질 자체도 너무 좋아요",평점5
1671,에어팟3세대,별점,아이생일선물 그나마 쿠폰으로 저렴히삼단점은 너무비쌈ㅠ,평점5
1672,에어팟3세대,별점,다른소음이 많이들어오긴하는데 진짜 착용감은 너무좋네요,평점5
1673,에어팟3세대,별점,딸래미 생일선물로 사줬는데 아주 만족합니다.성능좋고 짱!,평점5
1674,에어팟3세대,별점,"배송도 하루만에 오고,
물품도 좋고,
아주 만족합니다 좋아요",평점5
1675,에어팟3세대,별점,빠른배송 너무 좋습니다 에어팟2 유선에서 바꿧는데 좋네요,평점5
1676,에어팟3세대,별점,좋은 제품 빠르게 보내주셔서 감사합니다!! 선물 잘했어요!!,평점5
1677,에어팟3세대,별점,배송 빠르고 음질이 다른 게 참 물건 좋네요 잘 쓰겠습니다.,평점5
1678,에어팟3세대,별점,"빠른 배송에 정품이라 믿고 구매했습니다~
에어팟3넘 좋아요",평점5
1679,에어팟3세대,별점,"네이버에 공식 판매가 있는 줄 이제야 알았네요
너무 좋아요",평점5
1680,에어팟3세대,별점,배송이 하루 늦었지만 제품 너무 만족하고 잘쓰고 있습니다,평점5
1681,에어팟3세대,별점,딸 아이를 위해 구매했습니다. 완전 만족스럽다고 하네요!^^,평점5
1682,에어팟3세대,별점,구매후 유용하게 쓰고 있어요. 2세대 보다 훨씬 좋은듯해요.,평점5
1683,에어팟3세대,별점,제품 상태 양호하고 애플케어플러스 바로 등록돼서 오네요.,평점5
1684,에어팟3세대,별점,"배송빠름 저렴 잘 작동됨
다만 사용해보니 2세대면 충분한듯",평점5
1685,에어팟3세대,별점,"배송빠르고 아들래미가 완전 좋아하네요~
잘구매했습니다~^^",평점5
1686,에어팟3세대,별점,"배송은 이틀만에 왔어요 ㅎㅎ

이것저것 할인되고 쿠폰 적용돼서
저렴히 구매한거 같아요 ^^

에어팟 2 사용하다가 써보니",평점5
1687,에어팟3세대,별점,"너무 만족하고 잘 쓰고 있어요! 원래 프로랑 3 중에 고민했는데, 귀 피로도도 3가 덜하고 덜 답답해서 아주 만족스러워요",평점5
1688,에어팟3세대,별점,에어팟2 에서 넘어왔어요. 다 좋은데 이어폰 뽑을 때 떨어틀일 수 있더라구요. 배송도 빨랐어요.,평점5
1689,에어팟3세대,별점,"남친이 그전에쓰던 에어팟 잃어버려서 클스마스 선물로샀는데 배송 빨랐구요 선물로줄꺼라 개봉샷은 없네요
불량만아니면 에어팟이야 머 ㅎ",평점5
1690,에어팟3세대,별점,사운드가 정말 좋아요 음짛이 풍부하게 들립니다 그리고 짧아져서 덜 거치적 거리는거 같아요,평점5
1691,에어팟3세대,별점,기존 에어팟2가 한쪽이 먹통이 되면서 구매했어요가족중에 에어팍프로 두명이 쓰고 있는데 꽉끼는게 별로라 에어팟3로 구매했어요공간음향 좋네요이번엔 2년이상 쓰면 좋겠어요,평점5
1692,에어팟3세대,별점,프로 노캔이 먹먹하고 답답해서 포기하고 오픈형으로 갈아탔는데... 와~ 만족합니다~~~!!👍🏻🙋🏻‍♂️,평점5
1693,에어팟3세대,별점,너무 편하고 좋네요 역시 블루투스 이어폰은 에어팟입니다,평점5
1694,에어팟3세대,별점,프로쓰다가 넘어왔는데 음질은 확실히 더 좋아진것 같네요,평점5
1695,에어팟3세대,별점,좋아요 사용법이.달라져서 버벅됐지만 제품 좋고 배송빠름,평점5
1696,에어팟3세대,별점,깜찍하니 이쁘네요 지금 충전중이고 잠시후 사용해 볼게요,평점5
1697,에어팟3세대,별점,"스마트픽으로 직접가서 받으니 편하네요
기기는 넘 좋아요",평점5
1698,에어팟3세대,별점,"1,2보다 커서 귀가 좀 아프긴 한데 음질 좋아서 괜찮아요 굳",평점5
1699,에어팟3세대,별점,맘에듭니다 :) 음질도 좋고 배송도 이정도면 빠른거같아요!,평점5
1700,에어팟3세대,별점,지금 한달째 잘사용하고 있습니다~다음번에도 구매할께요~,평점5
1701,에어팟3세대,별점,"커널형음 불편해서 에어팟3로
이게 저음부가 상당히좋다고~",평점5
1702,에어팟3세대,별점,좋아요 ㅎㅎ 나오길 엄청 기다렸어서요~ 잘쓰고 있습니다^^,평점5
1703,에어팟3세대,별점,2세대 쓰다가 망가져서 선물해줬는데 너무 좋다네요.. ㅎㅎ,평점5
1704,에어팟3세대,별점,믿고 쓰는 에어팟. 출퇴근시간에 아주 잘 사용하고 있어요.,평점5
1705,에어팟3세대,별점,배송 진짜 빨라요 당연히 정품은 기본이네요 잘쓰겠습니당,평점5
1706,에어팟3세대,별점,"어제 주문했는데 하루만에 왔어요
배송 빠르고 좋습니다...",평점5
1707,에어팟3세대,별점,정가보다 저렴하게 구입해서 좋고 배송도 빨리와서 좋네요,평점5
1708,에어팟3세대,별점,귀에서 자꾸 빠져나갓는데 게속 사용하니 요령이 생겼어요,평점5
1709,에어팟3세대,별점,사용한지 한참 되었는데 아직까지 이상없이 잘듣고 있어요,평점5
1710,에어팟3세대,별점,"배송 빠르고 좋습니다
다만, 무선충전기 재고만 있었다면ㅜ",평점5
1711,에어팟3세대,별점,너무 좋으네요~~ 터치가 아니라는 점은 멀랏지만 잘 쓸게요,평점5
1712,에어팟3세대,별점,선물로 주문했는데 받은 분이 만족하며 사용하고 있습니다,평점5
1713,에어팟3세대,별점,생각보다 불편할줄알았는데 귀에딱들어오는게 기분좋네요,평점5
1714,에어팟3세대,별점,만족합니다 잘 들을께요~배송 빠르고 좋네요~많이 파세요~~,평점5
1715,에어팟3세대,별점,일부러 공식몰 찾아서 주문한건데 역시 잘했네요 추천이요,평점5
1716,에어팟3세대,별점,"중딩딸 선물로 주문했어요,배송도 빠르고 품질도 좋습니다",평점5
1717,에어팟3세대,별점,"1세대 쓰다가 바꿨는데, 귀가 넘 아파서 오래 못끼겠어요 :(",평점5
1718,에어팟3세대,별점,배송도 생각보다 빠르게 오고 음질이 뛰어나서 만족합니다,평점5
1719,에어팟3세대,별점,주문 후 이틀만에 왔어요 빠른배송과 꼼꼼한 포장 좋아요^^,평점5
1720,에어팟3세대,별점,빠르게 배송되어서 좋았습니다 음질도 좋고 마음에 드네요,평점5
1721,에어팟3세대,별점,"파업때문인지 배송이 많이 늦었네요.
제품은 이상없습니다.",평점5
1722,에어팟3세대,별점,생일 선물 했는데 맘에들어하네요 배송 빠르고 만족합니다,평점5
1723,에어팟3세대,별점,2세대보다 통통해져서 혹시나 걱정했는데 편하고 좋습니다,평점5
1724,에어팟3세대,별점,미게봉 박스 채 올려놓앗 는대 무선 충전이 돼네요 ㅋㅋ,평점5
1725,에어팟3세대,별점,배송빠르고 에어팟 상자가 뽁뽁이에 싸여서 옵니다 좋아요,평점5
1726,에어팟3세대,별점,1세대 고장나서 구입했는데 너무 만족하며 잘 쓰고 있어요.,평점5
1727,에어팟3세대,별점,음질 좋고 배송빠르고 너무 만족스럽게 사용하고 있습니다,평점5
1728,에어팟3세대,별점,"영롱하네요
엄청 좋고 확실히 가볍고 노래도 잘 들립니다^^",평점5
1729,에어팟3세대,별점,에어팟 1세대 사용하다 고장나서 구매 했어요~ 역시 좋네요,평점5
1730,에어팟3세대,별점,"여자친구 화이트데이 선물로 사줬습니다.
너무 좋아하네요.",평점5
1731,에어팟3세대,별점,"공식 스토어에서 산것 같은 느낌이 아니에요
포장이 그냥 대충 뽁뽁이 한 바퀴 두르고 끝이에요",평점5
1732,에어팟3세대,별점,아들 선물로 샀는데 너무나 좋아하네요. 완전 대만족 입니다. 다른곳에비해 가격도 좋습니다.,평점5
1733,에어팟3세대,별점,너무 좋아요 완전영롱에어팟1에비해서 음질도 선명해지고 통화음질도 상대방이듣기에 확실히 선명하다느낀대요!잘쓸게요,평점5
1734,에어팟3세대,별점,배송도 빠르며 제품도 상당히 만족스러워요. 다음에도 주문할 일이 있으면 주문하겠습니다.,평점5
1735,에어팟3세대,별점,배송하루만에 오고 음질 미쳤음애플케어 같이 구매하세요,평점5
1736,에어팟3세대,별점,상품은 바로 발송해주셨는데 중간단계에서 좀 지체됐네요,평점5
1737,에어팟3세대,별점,"배송이 느린듯 빠른듯
한국제품인지 아닌지는 모르겠아요!",평점5
1738,에어팟3세대,별점,음질이 기대이상으로 좋았고2세대에서 갈아탄거 후회없음,평점5
1739,에어팟3세대,별점,"선물용으로 구매했는데, 사용해보더니 정말 좋아하네요~^^",평점5
1740,에어팟3세대,별점,"에어팟2보다 통통해서 귀에 좀 꽉 끼어요
반응은 더 빠른듯",평점5
1741,에어팟3세대,별점,초등학교 졸업하는 조카에게 선물했더니 너무 좋아합니다,평점5
1742,에어팟3세대,별점,에어팟 프로도 사용해봤는데 확실히 사운드가 좋아졌내요,평점5
1743,에어팟3세대,별점,음질도 좋고 귀에 쏙 들어오는게 크기도 적당히 좋습니다!,평점5
1744,에어팟3세대,별점,잘들리고 디자인이 이뻐요담에 또 재구매하고 싶스비니다,평점5
1745,에어팟3세대,별점,배송도 빠르고 안전하게왔어요잘 쓰겠습니다 많이 파세요,평점5
1746,에어팟3세대,별점,귀가 안아프고 오래낄 수 있고 공간음향 스테레오 좋네요!,평점5
1747,에어팟3세대,별점,배송도 예상 날짜에 맞춰서 잘오고 싸게 잘 산거 같습니다,평점5
1748,에어팟3세대,별점,배송빠르고 아직미사용이라 불량이왔을지아닐지몰겠네요,평점5
1749,에어팟3세대,별점,1세대 쓰다가 바꿨는데 너무 좋네요 싼가격에 잘 샀어요~^^,평점5
1750,에어팟3세대,별점,"에어팟이 무선이어폰 중에선 가장 나은듯 함.
본인 막귀임",평점5
1751,에어팟3세대,별점,깔끔하게 잘 오네요. 아직 악세서리가 별로 없다는게 함정,평점5
1752,에어팟3세대,별점,한시간 이상 끼면 귓구멍이 아파여ㅠㅠ 2보단 확실히 큰듯,평점5
1753,에어팟3세대,별점,착용감이 진짜 너무 편하네요!! 음질도 좋고 잘쓰겠습니다,평점5
1754,에어팟3세대,별점,"프로보다 사이즈가 작네요
음질도 너무 좋아요 만족합니다",평점5
1755,에어팟3세대,별점,지금까지 써본 블루투스 이어폰중에 가장 좋은거 같아요!!,평점5
1756,에어팟3세대,별점,딸래미 생일선물로 사줬는데 가격도 좋고 제품도 대만족~~,평점5
1757,에어팟3세대,별점,날짜가 21년 12월제품이라 쫌 그렇긴 하지만 나름 만족해요,평점5
1758,에어팟3세대,별점,"패키지 훼손없이 잘받았습니다.
11월 제조된 거에요. 굳굳~",평점5
1759,에어팟3세대,별점,확실히 에어팟1보다 성능과 디자인 등에서 더 뛰어나네요~,평점5
1760,에어팟3세대,별점,역시...좋네요 가격이 조금 부담스러웠지만 제품은 좋아요,평점5
1761,에어팟3세대,별점,고민하다 구매. 별 이상없이 아주 잘쓰고있어요 굳!하우디,평점5
1762,에어팟3세대,별점,"배송빠르게 잘받았어요
특히나 아들선물인데 넘 좋아해요",평점5
1763,에어팟3세대,별점,오픈형 기다리고 있었는데 아주 만족스럽습니다 좋아요~~,평점5
1764,에어팟3세대,별점,"빨리 도착했습니다~
공홈보다 2만원 정도 싸게 산거 같네요",평점5
1765,에어팟3세대,별점,"겉포장이 구부러졌는데
상품에는 문제가 없어 사용합니다.",평점5
1766,에어팟3세대,별점,"다른곳보다 저렴하게 구매한거 같네요.
제품은 좋습니다.",평점5
1767,에어팟3세대,별점,"조카 대학입학 축하기념으로 구매했어요~
양품이기를 ㅎㅎ",평점5
1768,에어팟3세대,별점,남친 선물로 사준건데 통화해도 안끊기고 음질도 좋대요~!,평점5
1769,에어팟3세대,별점,이상은 없네요 좀 커져서 그런가 좀 빠지는 느낌이 드네여,평점5
1770,에어팟3세대,별점,"써게 구입 잘 했어요.

딸아이가 주문해잘라고 해서 쇼핑사이트 검색하다가 가장 합리적인 가격같아서 구매했어요",평점5
1771,에어팟3세대,별점,"잘 사용하고 있습니다. 음질도 너무 좋고 편해요!
외출 시, 마스크처럼 에어팟도 무조건 필수 입니다ㅋㅋㅋ 잘 쓸게요!!",평점5
1772,에어팟3세대,별점,11월17일에 구매했는데 11월20일에 도착했음. 배송 속도 미쳤음. 진심 너무 좋아. 앙증맞아서 귀엽기도 하고 … 걍 사세요.,평점5
1773,에어팟3세대,별점,"선물했는데
포장도 깔끔하고
마음에 들어했어요
아직 연결은 안해봤는데
양품이길 바라요",평점5
1774,에어팟3세대,별점,15일에 주문해서 늦게 받을거 예상하고 있엇는데 18일날 출고되고 오늘 받았네요!! 너무너무 만족합니다 ㅎㅎㅎ,평점5
1775,에어팟3세대,별점,"문제없이 잘 사용중입니다.
착용감도 좋고 삶의질 상승중",평점5
1776,에어팟3세대,별점,생각보다 배송도 빠르고 제품도 만족..잘구입한것 같아요,평점5
1777,에어팟3세대,별점,"배송 되게 빨랐어요
애플 공홈에서 구매 할 이유가 없네요",평점5
1778,에어팟3세대,별점,배송도 빠르고 정품 등록도 잘 됐어요! 음질 진짜 좋네요!,평점5
1779,에어팟3세대,별점,아이팟넘 조아요 프로할까하디가 선택한제품 대만족임다,평점5
1780,에어팟3세대,별점,21년 12월 제조 제품 받았네요.음질이야 두말할 것 없지요.,평점5
1781,에어팟3세대,별점,언니 선물해줬는데 넘 좋아해요 ㅋㅋ 역시 3세대인가봐요,평점5
1782,에어팟3세대,별점,타사이트보다 저렴하게 잘구입했습니다 물건도 잘왔어요,평점5
1783,에어팟3세대,별점,딸 아이 선물해주려고 주문했는데 배송도 빠르고 좋아요!,평점5
1784,에어팟3세대,별점,졸업 선물로 이걸 구매했어요 음질이 너무 좋다고 하네요,평점5
1785,에어팟3세대,별점,와이프 크리스마스 선물로 미리 사줫는데 넘 좋아하네요.,평점5
1786,에어팟3세대,별점,배송도 빨랐고 무엇보다 하자 없이 와서 너무 좋았습니다,평점5
1787,에어팟3세대,별점,정말 빠르게 도착했고 정품믿고 살수 있어서 너무 좋네용,평점5
1788,에어팟3세대,별점,배송도 빨랐고 애프케어관련해서도 빨리 처리해주셨어요,평점5
1789,에어팟3세대,별점,가격은 좀 있지만 확실히 이전세대보다 음질이 더 좋아요,평점5
1790,에어팟3세대,별점,제 귀에는 딱맞진않고 빠질까 조금 불안한 느낌이 드네요,평점5
1791,에어팟3세대,별점,안전하고 빠르게 배송이 잘 되었고 품질도 좋습니다 굿굿,평점5
1792,에어팟3세대,별점,설연휴 배송 밀려있을까봐 걱정했는데 빠르게 받았어요!!,평점5
1793,에어팟3세대,별점,완전대박이네요 충전안되서 반품이랑 교환할려구 하는데,평점5
1794,에어팟3세대,별점,그 전 에어팟쓰다가 사용하니까 음질도 더 좋고 만족해요,평점5
